station_no,name_tw,parking_spaces,lat,lng
501224012,一甲國中,12,22.868165,120.271236
501224013,路竹區第二停車場,22,22.858119,120.256921
501224014,路竹區老人活動中心,19,22.854789,120.254674
501224015,竹滬國小,12,22.861921,120.230515
501224016,一甲公園,15,22.87097,120.266864
501224017,一甲國小,15,22.874715,120.27025
501224018,路竹竹東停車場,12,22.855848,120.26259
501224019,蔡文國小,20,22.861608,120.256229
501225001,阿蓮國中,14,22.88531,120.32566
501225002,阿蓮區公所,13,22.88305,120.32728
501225003,阿蓮國小,15,22.88278,120.33008
501225004,南蓮停車場,10,22.87912,120.32976
501226001,舊鐵橋生態公園,15,22.66458,120.4272
501226002,舊鐵橋濕地公園,15,22.662122,120.426808
501226003,九曲堂火車站(前站),32,22.65679,120.42084
501226004,九曲堂火車站(後站),15,22.65646,120.42187
501226005,大樹綜合體育館,15,22.65668,120.42474
501226006,高雄市立圖書館大樹二館,10,22.65792,120.41814
501226007,大樹國小,15,22.687711,120.434644
501226008,九曲福德宮,10,22.64928,120.417854
501227001,永安區休閒公園,10,22.81868,120.22639
501227002,竹仔港文興宮,10,22.804885,120.246095
501227003,永新漁港安檢所,15,22.821156,120.208044
501228001,燕巢區公所,14,22.7881,120.36242
501228002,兒二公園,10,22.79306,120.36643
501228003,阿公店水庫停車場,39,22.80144,120.35711
501228004,阿公店森林公園,16,22.81139,120.34388
501228005,高雄市立圖書館燕巢分館,10,22.79334,120.36218
501228006,西燕公園,10,22.79395,120.35817
501228008,角宿天后宮活動中心,16,22.77028,120.35992
501228009,東側兒一公園,10,22.7964,120.32678
501228010,鳳雄國小,12,22.75347,120.35812
501228011,南燕公園,14,22.789144,120.358158
501229001,鼓山國小(延平一路),15,22.89834,120.48279
501229002,旗山老街(華中街),12,22.88804,120.48166
501229003,旗山武德殿,29,22.88814,120.48033
501229004,旗山轉運站,24,22.88379,120.4847
501229005,旗山區公所,16,22.88859,120.48328
501229006,中華光復一街路口,16,22.88146,120.48448
501229007,旗糖農創園區,18,22.87804,120.49619
501229008,旗糖農創園區(停車場),20,22.88174,120.49127
501229009,旗山農工,30,22.900726,120.482729
501229010,高雄市立圖書館旗山分館,13,22.88161,120.481147
501230001,美濃湖(民權路),15,22.90761,120.55159
501230002,雙峰公園停車場,15,22.90168,120.54212
501230003,高雄市立圖書館美濃分館,15,22.90015,120.54201
501230004,高雄市美濃運動中心,15,22.893921,120.542315
501235001,甲仙親水公園停車場,15,23.08244,120.58698
501301001,七股遊客中心,25,23.15375,120.10398
501302001,下營停一,22,23.23306,120.2617
501302002,下營區游泳池,15,23.2392,120.26188
501302003,下營道班房,20,23.22972,120.26345
501302004,下營文小2運動公園,15,23.23582,120.25789
501302005,下營區公所,19,23.23557,120.26426
501302006,下營中山中華,17,23.23762,120.26816
501303002,大內石子瀨,18,23.1228,120.35395
501304001,水道博物館,20,23.09707,120.35986
501304002,淨水池區停車場,20,23.08897,120.35868
501304003,山上國小,20,23.1013,120.35557
501304004,山上區公所,20,23.10316,120.35278
501305001,民生轉運站,26,22.99781,120.18759
501305002,海安民族,19,22.99841,120.19767
501305003,海安正興,40,22.99461,120.19644
501305004,赤崁樓,45,22.99752,120.20227
501305005,家庭教育中心,20,22.99715,120.20639
501305006,小西門公園,40,22.9884,120.19852
501305007,臺南市美術館二館,38,22.99013,120.20049
501305008,延平郡王祠,40,22.98844,120.20793
501305009,臺灣文學館,30,22.99111,120.20392
501305010,臺南大學(後校門),33,22.98198,120.20708
501305012,部立臺南醫院,44,22.99601,120.20977
501305013,頂湖公園,20,23.00385,120.18189
501305014,海安民權,20,22.99671,120.19705
501305015,河樂廣場(金華路),20,22.99374,120.19335
501305016,萬昌街停車場,16,22.99115,120.21043
501305017,臺南生活美學館(府前路),20,22.99219,120.18871
501305018,西湖公園,20,22.99921,120.18458
501305019,河樂廣場(康樂街),25,22.99327,120.19438
501305020,二府口公園(友愛街115巷),22,22.99098,120.19957
501305021,海安中正,22,22.99308,120.19592
501305022,海安府前,25,22.99123,120.1956
501305023,西賢公園,20,23.0025,120.17756
501305024,湖美公園,21,23.00137,120.18126
501305025,西和綠園,20,23.00055,120.1879
501305026,西華南成功,47,22.99706,120.21
501305027,華平民權,20,22.99949,120.17576
501305028,頂美公園,18,23.00562,120.18531
501305029,西賢一街187巷口,20,23.00372,120.17547
501305032,孔廟文化園區(南門路),20,22.9892,120.20452
501305033,開山大同,24,22.985,120.21089
501305034,南門公園,20,22.9864,120.20419
501305036,和緯西賢,20,23.00529,120.17903
501305037,武聖路69巷40弄口,20,23.00583,120.19141
501306001,臺南都會公園(文華路),20,22.93732,120.22319
501306002,臺南都會公園(文賢路),20,22.93625,120.22868
501306003,嘉南藥理大學,42,22.92231,120.22728
501306004,保安轉運站,40,22.9328,120.2306
501306006,保華崇德,20,22.95923,120.22681
501306007,衛福部胸腔病院,20,22.97435,120.24154
501306008,中華醫事科技大學,21,22.96079,120.24341
501306009,仁德運動公園,18,22.96848,120.25846
501306010,仁中公園,20,22.96338,120.25161
501306011,德南國小,17,22.9491,120.25125
501306012,文宏公園,17,22.97715,120.24336
501306014,南147線(奇美),21,22.92754,120.24305
501306015,中洲車站,15,22.90449,120.25289
501306016,中洲中生,16,22.90796,120.25056
501306018,清王公園,20,22.91633,120.22362
501306019,港尾溝溪滯洪池,15,22.91883,120.23155
501306020,仁德車站,21,22.92385,120.24049
501306021,仁德文賢國中,20,22.92106,120.23499
501306022,中正太子路口,20,22.99121,120.2556
501306023,仁德忠義中正,16,22.97664,120.25437
501306027,仁德區公所,20,22.97224,120.25181
501306028,文山公園,21,22.9756,120.24647
501306029,仁德國中,20,22.95614,120.24721
501307001,林鳳營車站,23,23.24275,120.32079
501307002,六甲運動公園,20,23.23186,120.34362
501307003,六甲國小,20,23.22549,120.35074
501308001,井仔腳瓦盤鹽田,25,23.25931,120.10826
501308002,北門遊客中心,25,23.26591,120.1236
501309001,大興公園,20,23.01182,120.19377
501309002,花園夜市,37,23.01131,120.2004
501309003,和順公園,40,23.00399734,120.2005932
501309004,臺南公園(臺南轉運站),40,23.00176,120.20932
501309005,臺南二中,36,23.00397,120.21322
501309006,成大醫院(小東路),30,23.00108,120.21824
501309007,海安成功,15,23.00088,120.19879
501309008,福德公園,15,23.01282,120.20197
501309009,延平國中,21,23.01028,120.21164
501309010,光武公園,20,23.01205,120.21663
501309011,成大醫院(東豐路),19,23.00328,120.21734
501309013,開元振興公園,20,23.00665,120.2242
501309018,立德公園,20,23.00958,120.20561
501309020,孝德公園,20,23.01631,120.20152
501309021,勝安香草運動公園,20,23.00594,120.21618
501309022,小東捐血室,19,22.99874,120.23264
501309023,育北公園,20,23.01973,120.20136
501309024,鄭子寮公園,20,23.02021,120.20566
501309025,小東公園,20,23.00064,120.22511
501309027,北安公園,19,23.01736,120.20931
501309028,成德公園,20,23.01415,120.20666
501309029,凱德公園,15,23.01564,120.20524
501309030,賢北國小,20,23.00782,120.17967
501309031,西門公園451巷,15,23.00988,120.20825
501309032,賢北停車場,22,23.00884,120.18303
501309033,北區陽光公園,20,23.00818,120.20264
501309034,臺南車站(前站二),47,22.99772,120.21193
501309035,正德順德公園,20,23.01947,120.20324
501309036,文靈公園,20,23.01701,120.19788
501309037,文元公園,20,23.01247,120.19815
501309038,北園公園,20,23.0132,120.22393
501309039,東豐長榮,23,23.00239,120.22315
501309040,小北棒球場(文成五育德一),20,23.01868,120.20496
501309041,臺南市桌球館,20,23.00185,120.22652
501309043,成大醫院成杏校區(東豐路),21,23.0028,120.22037
501309045,北元公園,15,23.0192,120.1987
501309046,中成成功,17,22.99848,120.20542
501309047,文賢國中,20,23.00639,120.19649
501310001,左鎮化石園區,20,23.06361,120.38913
501311001,永康車站,30,23.03861526,120.2541311
501311002,臺南市立圖書館,25,23.02506,120.23797
501311004,南大附中,25,23.0237809,120.2528907
501311005,小橋公園,20,23.02246,120.2336
501311006,國立成功大學附屬南工,29,23.01458,120.23412
501311008,龍中公園,20,23.0385,120.2606
501311009,南臺科技大學(第三男子宿舍),24,23.02265,120.22213
501311013,臺南應用科技大學,31,23.03919,120.23957
501311014,臺南應用科技大學(後門),30,23.03627,120.23742
501311015,探索教育公園(永平街),23,23.02176,120.25917
501311016,奇美醫院(中華路),27,23.02082,120.2223
501311017,台1線正南八街口,18,23.03828,120.23324
501311020,大橋三街(活動中心),20,23.02054,120.22876
501311021,祥合公園(勝學路),20,23.00792,120.23165
501311022,永康勝利國小,20,23.00357,120.23087
501311023,永康臨時轉運站,20,23.04481,120.24971
501311024,三村國小,16,23.04158,120.23719
501311025,大橋車站(北側),14,23.01972,120.22432
501311026,大橋車站(南側),26,23.0193,120.22486
501311027,復華七國華街口,25,23.01461,120.24684
501311028,永康國小,13,23.02569,120.25575
501311029,永康拖吊場,20,23.02054,120.26159
501311031,大灣國小,15,23.00601,120.26716
501311033,忠義街44巷,20,22.99996,120.23772
501311034,安康里鄰里公園,25,23.01723,120.2262
501311035,鹽行國中(平道二路),20,23.04647,120.24577
501311036,永康區社教中心,20,23.01921,120.26022
501311040,中山北永明,16,23.02652,120.25859
501311041,獅子亭公園(南工宿舍),18,23.01324,120.22962
501311042,東橋一東橋五,23,23.02569,120.23394
501311043,永康公2公園,27,23.02556,120.23597
501311044,東橋2號公園,23,23.01982,120.23757
501311045,兒三廣十公園,20,23.01807,120.23441
501311046,龍潭派出所,20,23.03387,120.26425
501311047,中正南路404巷口,20,23.03432,120.22924
501311050,龍國龍潭街口,17,23.03181,120.26662
501311051,復華一街停車場,18,23.00533,120.24523
501311055,東橋八街東橋五路口,23,23.02208,120.23582
501312002,玉井區圖書館,20,23.1236,120.46874
501312003,玉井客運站,25,23.12397,120.46033
501312005,中華富強,20,23.12538,120.46208
501312006,玉井中華中山,20,23.12011,120.46604
501313001,白河區圖書館,18,23.35297,120.41243
501314001,水景公園,24,23.00202,120.1581
501314002,安平遊憩碼頭,25,22.99757,120.16055
501314003,安億停車場,25,22.99667,120.16381
501314004,安平區公所,20,22.99437,120.16768
501314005,運河公園,25,22.99737,120.17677
501314006,臺南市政府(永華中心),20,22.99301,120.18457
501314007,臺南市議會,26,22.98923,120.18674
501314008,林默娘公園,20,22.99291,120.15681
501314009,億載金城,20,22.98877,120.16009
501314010,漁光島,40,22.98143,120.15642
501314011,西門實小,29,23.00301,120.16089
501314012,臺南地政事務所,20,22.99055,120.18283
501314013,漁光島停車場,15,22.98634,120.15221
501314014,億載公園,15,22.99138,120.15929
501314018,安平中華西,19,22.99801,120.18482
501314019,永華文平,21,22.98996,120.17875
501314020,金城國中,20,22.99328,120.17961
501314021,怡平公園,20,22.99286,120.1767
501314022,永華國平,20,22.99101,120.17097
501314023,健康國平西,27,22.9843,120.16984
501314024,台南大員皇冠假日酒店,21,22.99879,120.15029
501314028,臺南地院(健康二街),20,22.98443,120.17242
501314029,府平公園(郡平路),20,22.98844,120.17223
501314030,承天橋(平通路580巷),24,22.99755,120.1709
501314031,水景停車場,42,22.99945,120.15803
501314032,觀夕平台,30,22.99048,120.14755
501314033,安北路370巷,20,23.00049,120.15375
501314034,安平國中,24,22.99746,120.16761
501314035,南市區漁會,33,22.99654,120.15367
501314037,永華育平路口,20,22.99148,120.16704
501315002,蘇厝橋,15,23.12499,120.25136
501316001,臺灣歷史博物館,20,23.05829,120.23282
501316002,台江文化中心,25,23.04617,120.18795
501316003,台江國家公園遊客中心,20,23.00254,120.13935
501316004,四草綠色隧道,20,23.01927,120.13589
501316006,媽祖宮公園,20,23.0366,120.12509
501316008,鹿耳門公園,20,23.06637,120.12684
501316009,新順公園,20,23.04627,120.21619
501316010,南路寮公園,15,23.0384,120.21321
501316011,頂順頂安,15,23.04563,120.21042
501316012,梅花友愛公園,15,23.03986,120.19917
501316013,九份子國中小,20,23.02196,120.18479
501316014,溪仔墘植物公園,15,23.02808,120.19255
501316015,溪東親子公園,20,23.02747,120.19788
501316016,海佃休閒公園,20,23.02729,120.18768
501316018,長安國小,20,23.06551,120.19775
501316019,安順國中,20,23.04961,120.21859
501316020,州北里運動公園,20,23.06793,120.21785
501316021,州南公園,20,23.06184,120.21676
501316022,亞太棒球中心(少棒主球場),20,23.06309,120.23621
501316023,安西停4停車場,18,23.03158,120.20919
501316024,慈雲公園,19,23.03669,120.20613
501316025,和順市場,16,23.04265,120.19642
501316026,理想公園,20,23.03325,120.19312
501316027,海尾海佃,20,23.03856,120.18768
501316028,土城高中,20,23.05776,120.15012
501316030,大道公園,20,23.03737,120.18331
501316031,安富公園,20,23.02525,120.19753
501316032,北安橋(府安),15,23.02529,120.2054
501316033,吉祥公園,20,23.06466,120.174
501316034,神榕公園,18,23.06927,120.1781
501316035,本淵寮公有市場,17,23.05312,120.17768
501316036,溪心公園,19,23.05033,120.18278
501316037,安東公園,20,23.03414,120.21322
501316038,樂成公園,20,23.03009,120.21097
501316040,吉安公園,19,23.03141,120.19523
501316041,安通公園,20,23.02968,120.18895
501317001,西港中央公園,15,23.11678,120.2022
501317002,西港區公所,15,23.12304,120.20315
501318001,進學路停車場,15,23.16405,120.17571
501318002,佳里國小(文化路),20,23.16319,120.17271
501318003,佳里公園,20,23.16832,120.17803
501318004,蕭壠文化園區,15,23.17286,120.17937
501318005,北門農工,30,23.17496,120.18033
501318006,佳里國中,20,23.15867,120.17062
501318007,佳里區公所,20,23.16551,120.17647
501318008,佳里區仁愛國小,16,23.15393,120.17849
501319001,葫蘆埤自然公園,20,23.19837,120.29699
501319002,官田體育公園,20,23.19143,120.31542
501319003,隆田車站,22,23.19249,120.31913
501319005,隆田車站(東側),30,23.19287,120.31995
501319006,工社站,20,23.22062,120.33069
501319007,二鎮森林公園,18,23.21733,120.32439
501320001,東山運動公園,15,23.31878,120.40338
501320002,新東路外停車場,15,23.32247,120.40173
501320003,東山區公所,15,23.32624,120.40506
501321001,陽光公園(生產路),26,22.96475,120.22765
501321002,平實公園,21,22.99833,120.23606
501321003,成大公園,62,22.99653,120.21491
501321004,勝利大學路口,30,22.99614,120.21822
501321005,馬雅各青年公園,30,22.99139,120.21502
501321006,東寧運動公園,40,22.99114,120.22462
501321007,衛生局(林森辦公室),20,22.98537,120.22246
501321008,時代公園,20,22.98929,120.23116
501321009,虎尾寮市場,22,22.98509,120.2409
501321010,裕文圖書館,24,22.98218,120.24588
501321011,德光公園,20,22.97976,120.21934
501321012,和平公園,15,22.97705,120.23231
501321013,巴克禮公園,25,22.9738,120.2224
501321014,崇明路停E6,25,22.96897,120.22558
501321015,臺南監理站,20,22.98139,120.21782
501321016,車鑑會,36,22.98372,120.21946
501321017,大學路停車場,19,22.99657,120.2158
501321018,臺南一中,48,22.99271,120.21789
501321019,忠孝國中(崇仁龍山),14,22.98396,120.22339
501321020,文化公園,15,22.9779,120.23104
501321023,東興公園(東安路251巷),20,22.99684,120.22565
501321024,東興公園(林森路),20,22.99765,120.22444
501321025,臺南車站(前站一),33,22.99797,120.21238
501321026,生產崇聖,20,22.96469,120.21999
501321027,大智公園,15,22.96167,120.23038
